,budget,genres,id,imdb_id,original_title,release_date,revenue,vote_average,vote_count
10459,0.0,"[{'id': 18, 'name': 'Drama'}]",291735.0,tt2558484,The Things We Leave Behind,2013-07-02,0.0,6.0,1.0
10460,0.0,"[{'id': 35, 'name': 'Comedy'}]",287863.0,tt2379460,Pieces of Easter,2013-03-01,0.0,6.3,3.0
10461,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",284248.0,tt3040188,Black Sugar,2013-10-13,0.0,6.7,3.0
10462,0.0,"[{'id': 16, 'name': 'Animation'}]",283816.0,tt3321614,Tumbleweed Tango,2013-05-23,0.0,6.0,3.0
10463,15000.0,"[{'id': 14, 'name': 'Fantasy'}]",283114.0,tt3129706,Color,2013-08-16,0.0,6.0,2.0
10464,0.0,[],274067.0,tt3353658,Lee Harvey Oswald: 48 Hours to Live,2013-01-01,0.0,6.0,1.0
10465,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",272072.0,tt2473718,Leather,2013-07-21,0.0,4.9,9.0
10466,,,,,,,,,
10467,0.0,"[{'id': 16, 'name': 'Animation'}]",270726.0,tt2759334,Memoria,2013-09-27,0.0,6.0,2.0
10468,0.0,"[{'id': 27, 'name': 'Horror'}]",260795.0,tt4130232,Play Time,2013-12-20,0.0,6.0,1.0
10469,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",256736.0,tt2910992,Listen,2013-08-29,0.0,4.5,2.0
10470,22000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",255266.0,tt2375036,Dry Spell,2013-02-14,0.0,4.0,2.0
10471,0.0,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",248309.0,tt3333110,From 1994,2013-12-02,0.0,6.0,2.0
10472,0.0,"[{'id': 99, 'name': 'Documentary'}]",244214.0,tt2928446,Star Trek: Secrets of the Universe,2013-05-16,0.0,6.0,3.0
10473,0.0,"[{'id': 35, 'name': 'Comedy'}]",243120.0,tt1828125,Cinema Six,2013-11-19,0.0,4.0,2.0
10474,0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",240700.0,tt1669814,Rise of the Fellowship,2013-12-02,0.0,5.3,10.0
10475,0.0,"[{'id': 10402, 'name': 'Music'}]",239974.0,tt3783822,The Doors - R-Evolution,2013-11-24,0.0,7.8,4.0
10476,0.0,"[{'id': 10402, 'name': 'Music'}]",239512.0,,Pure and Simple Volume 2,2013-02-05,0.0,6.0,1.0
10477,,,,,,,,,
10478,0.0,[],237293.0,tt2980114,Haunting Melissa,2013-05-16,0.0,6.0,1.0
10479,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",230880.0,tt2069920,Soft in the Head,2013-04-10,0.0,5.8,4.0
10480,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",230181.0,tt3124398,Привычка расставаться,2013-09-26,0.0,6.8,10.0
10481,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",229928.0,tt2752996,Inside the Box,2013-09-30,0.0,6.0,3.0
10482,0.0,"[{'id': 99, 'name': 'Documentary'}]",229556.0,tt2659410,Gwizdek,2013-01-20,0.0,6.0,1.0
10483,0.0,[],227476.0,tt2108465,American Girls,2013-10-11,0.0,8.0,2.0
10484,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",224324.0,tt2909196,Conjoined,2013-09-27,0.0,5.7,3.0
10485,0.0,"[{'id': 99, 'name': 'Documentary'}]",220262.0,tt2952692,State of Play,2013-09-09,0.0,6.2,4.0
10486,0.0,[],220051.0,tt2818720,Flower,2013-03-21,0.0,5.8,4.0
10487,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",219816.0,tt1705111,InSpectres,2013-09-06,0.0,6.0,1.0
10488,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",219170.0,tt1935139,Hannah Has a Ho-Phase,2013-06-07,0.0,4.0,2.0
10489,0.0,"[{'id': 99, 'name': 'Documentary'}]",218013.0,tt4287586,NotBad,2013-06-13,0.0,6.0,1.0
10490,0.0,"[{'id': 99, 'name': 'Documentary'}]",215890.0,tt3276916,The World’s End: The Legacy of 'Day of the Dead',2013-09-17,0.0,6.0,1.0
10491,0.0,[],215524.0,tt3119566,سلم إلى دمشق,2013-09-07,0.0,5.7,3.0
10492,0.0,[],213392.0,tt2366141,Sex.Violence.FamilyValues.,2013-06-25,0.0,6.0,1.0
10493,0.0,"[{'id': 35, 'name': 'Comedy'}]",209995.0,tt3012832,Sommore: Chandelier Status,2013-05-28,0.0,7.0,2.0
10494,0.0,"[{'id': 18, 'name': 'Drama'}]",209153.0,tt2980658,Iglú,2013-07-20,0.0,5.5,4.0
10495,0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",205740.0,tt2479046,En Passant,2013-03-20,0.0,6.0,1.0
10496,0.0,"[{'id': 99, 'name': 'Documentary'}]",201549.0,tt2629998,The Island of Saint Matthews,2013-01-27,0.0,5.8,4.0
10497,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",201449.0,tt2828148,Four Dogs,2013-06-16,0.0,6.2,5.0
10498,270000.0,"[{'id': 99, 'name': 'Documentary'}]",200155.0,tt2897642,Evergreen: The Road to Legalization in Washington,2013-06-06,0.0,6.0,1.0
10499,0.0,"[{'id': 99, 'name': 'Documentary'}]",199328.0,tt2667254,Decoding Die Hard,2013-01-29,0.0,6.7,3.0
10500,0.0,"[{'id': 35, 'name': 'Comedy'}]",198179.0,tt2894338,Apostles of Comedy: Onwards and Upwards,2013-06-14,0.0,6.0,1.0
10501,80000.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",197821.0,tt2327507,Shadowed,2013-05-16,0.0,6.0,1.0
10502,0.0,[],197108.0,,The Memory of Fountain,2013-05-18,0.0,6.0,1.0
10503,0.0,"[{'id': 10402, 'name': 'Music'}, {'id': 27, 'name': 'Horror'}]",196425.0,tt2573822,Utopia,2013-05-24,0.0,6.0,1.0
10504,0.0,"[{'id': 99, 'name': 'Documentary'}]",188500.0,tt2812870,30 Days in May,2013-04-02,0.0,6.0,1.0
10505,0.0,"[{'id': 18, 'name': 'Drama'}]",182986.0,tt2181989,King of the Travellers,2013-03-31,0.0,6.5,4.0
10506,0.0,[],174348.0,tt2396485,Farah Goes Bang,2013-04-19,0.0,6.0,2.0
10507,0.0,"[{'id': 18, 'name': 'Drama'}]",171771.0,tt2449612,La Cicatrice,2013-03-03,0.0,5.5,2.0
10508,400000.0,"[{'id': 35, 'name': 'Comedy'}]",171761.0,tt1833835,White T,2013-05-20,0.0,6.0,2.0
10509,0.0,"[{'id': 99, 'name': 'Documentary'}]",169707.0,tt2373878,Assistance Mortelle,2013-05-06,0.0,6.2,4.0
10510,0.0,[],168200.0,tt1622563,Almost in Love,2013-02-15,0.0,5.8,4.0
10511,0.0,"[{'id': 99, 'name': 'Documentary'}]",168051.0,tt1893326,Scatter My Ashes at Bergdorf's,2013-05-03,0.0,5.8,12.0
10512,0.0,"[{'id': 18, 'name': 'Drama'}]",167513.0,tt2140411,Solace,2013-03-01,0.0,4.5,2.0
10513,0.0,"[{'id': 35, 'name': 'Comedy'}]",161939.0,tt2816682,Kristen Schaal: Live at the Fillmore,2013-03-31,0.0,5.9,6.0
10514,0.0,[],159837.0,tt2620238,Seraph,2013-01-16,0.0,4.6,5.0
10515,0.0,"[{'id': 99, 'name': 'Documentary'}]",159675.0,tt2413494,The Roper,2013-01-16,0.0,6.0,2.0
10516,0.0,[],158102.0,tt2551456,Shopping,2013-01-18,0.0,5.8,4.0
10517,0.0,"[{'id': 99, 'name': 'Documentary'}]",157678.0,tt2192002,Uprising,2012-12-02,0.0,6.0,1.0
10518,800000.0,"[{'id': 99, 'name': 'Documentary'}]",156894.0,tt1329299,32 Hours 7 Minutes,2013-02-11,0.0,5.8,5.0
10519,0.0,[],139572.0,tt2088883,Rising from Ashes,2013-08-02,0.0,6.3,3.0
10520,0.0,"[{'id': 18, 'name': 'Drama'}]",126306.0,tt1729615,Sugar,2013-04-06,0.0,5.8,6.0
10521,112000.0,"[{'id': 18, 'name': 'Drama'}]",80327.0,tt1825806,I Am I,2013-04-27,0.0,6.0,1.0
10522,10000000.0,"[{'id': 10752, 'name': 'War'}, {'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",184374.0,tt2553908,Cinco de Mayo: La Batalla,2013-05-03,0.0,7.8,66.0
10523,0.0,"[{'id': 99, 'name': 'Documentary'}]",190685.0,tt2632708,Egypt 3D,2013-03-24,0.0,6.4,7.0
10524,0.0,"[{'id': 18, 'name': 'Drama'}]",250400.0,tt2801452,Speechless,2015-11-23,0.0,6.4,7.0
10525,0.0,"[{'id': 18, 'name': 'Drama'}]",128073.0,tt1823125,Greetings from Tim Buckley,2013-05-03,0.0,5.8,19.0
10526,0.0,"[{'id': 35, 'name': 'Comedy'}]",201772.0,tt1935300,Breakup at a Wedding,2013-06-18,0.0,5.7,9.0
10527,0.0,"[{'id': 16, 'name': 'Animation'}]",187139.0,tt3164318,Lala-Oopsies A Sew Magical Tale,2013-03-01,0.0,5.8,3.0
10528,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",238593.0,tt2579200,How to Follow Strangers,2013-10-28,0.0,5.8,8.0
10529,0.0,"[{'id': 35, 'name': 'Comedy'}]",212410.0,tt2523876,Dave Foley: Relatively Well,2013-09-24,0.0,5.5,7.0
10530,0.0,"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",98064.0,tt2245223,The Source Family,2013-05-01,0.0,5.8,19.0
10531,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",361839.0,tt5021522,The Web,2013-09-28,0.0,6.0,19.0
10532,0.0,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",350331.0,tt2445556,B-Side,2015-07-21,0.0,5.8,2.0
10533,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",227655.0,tt2081367,So This Is Christmas,2013-10-01,0.0,5.8,6.0
10534,0.0,[],220871.0,,Floyd Mayweather Jr. vs. Saúl  Álvarez,2013-09-15,0.0,5.8,2.0
10535,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",213204.0,tt2971990,The Foxy Merkins,2013-08-09,0.0,4.7,5.0
10536,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",205985.0,tt2276000,Miss You Can Do It,2013-06-24,0.0,5.8,2.0
10537,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",194967.0,tt1692478,A New York Heartbeat,2013-07-19,0.0,5.9,4.0
10538,0.0,"[{'id': 99, 'name': 'Documentary'}]",155257.0,tt2322519,My Brooklyn,2013-01-04,0.0,6.6,5.0
10539,0.0,"[{'id': 18, 'name': 'Drama'}]",413205.0,tt2398159,Entwinement,2013-05-01,0.0,4.8,4.0
10540,0.0,"[{'id': 99, 'name': 'Documentary'}]",259143.0,tt2570490,Undressing Israel: Gay Men in the Promised Land,2013-01-13,0.0,4.5,8.0
10541,0.0,"[{'id': 35, 'name': 'Comedy'}]",228649.0,tt3085312,Shaquille O'Neal All-Star Comedy Jam Live from Atlanta,2013-06-23,0.0,5.7,3.0
10542,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",203375.0,tt3672816,Une Vie Radieuse,2013-05-31,0.0,5.7,5.0
10543,0.0,"[{'id': 18, 'name': 'Drama'}]",199929.0,tt2488740,Mister John,2013-06-27,0.0,5.6,7.0
10544,0.0,"[{'id': 99, 'name': 'Documentary'}]",190740.0,tt3429618,Adventure Coral Reef 3D - Under the Sea of Egypt,2013-02-25,0.0,5.7,3.0
10545,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",159775.0,tt2245756,Ang Nawawala,2012-09-12,0.0,5.5,4.0
10546,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",129115.0,tt2186883,Leones,2013-08-07,0.0,5.2,9.0
10547,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 35, 'name': 'Comedy'}]",128130.0,tt2319002,Lunarcy!,2012-09-08,0.0,5.6,5.0
10548,500000.0,"[{'id': 99, 'name': 'Documentary'}]",127905.0,tt2954776,First Comes Love,2013-05-13,0.0,4.8,4.0
10549,0.0,[],217370.0,tt3203924,BNSF,2013-01-01,0.0,5.1,8.0
10550,0.0,[],181756.0,tt1987681,Waking,2013-04-19,0.0,5.0,11.0
10551,0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",128204.0,tt2234397,Satellite Boy,2012-09-08,0.0,5.7,8.0
10552,12000000.0,"[{'id': 35, 'name': 'Comedy'}]",182219.0,tt2276778,Les Profs,2013-04-17,0.0,5.5,1095.0
10553,0.0,"[{'id': 99, 'name': 'Documentary'}]",214671.0,tt2014351,Spinning Plates,2013-10-25,0.0,5.8,10.0
10554,0.0,"[{'id': 10402, 'name': 'Music'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",404290.0,tt3212362,Tamara,2013-06-29,0.0,5.1,6.0
10555,0.0,"[{'id': 27, 'name': 'Horror'}]",386867.0,tt3355520,White With Red,2013-08-19,0.0,5.5,2.0
10556,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",383901.0,tt3168712,The Last Buck Hunt,2013-09-21,0.0,5.5,2.0
10557,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",325766.0,tt2066982,The Arm,2012-01-20,0.0,6.8,8.0
10558,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",316780.0,tt2461262,The Shower,2013-10-06,0.0,5.2,4.0
10559,0.0,"[{'id': 27, 'name': 'Horror'}]",292617.0,tt2613470,The Leaf Blower Massacre,2013-01-12,0.0,5.5,1.0
10560,0.0,"[{'id': 18, 'name': 'Drama'}]",291876.0,tt2663568,Bukowski,2013-06-19,0.0,5.5,2.0
10561,0.0,"[{'id': 10402, 'name': 'Music'}]",277716.0,,Daryl Hall and John Oates - New Orleans Jazz and Heritage Festival,2013-05-05,0.0,5.5,1.0
10562,0.0,"[{'id': 16, 'name': 'Animation'}]",275064.0,tt2798660,Move Mountain,2013-01-01,0.0,5.8,4.0
10563,1000000.0,"[{'id': 18, 'name': 'Drama'}]",268952.0,tt1403129,Bob's New Suit,2011-06-22,0.0,5.5,1.0
10564,0.0,"[{'id': 18, 'name': 'Drama'}]",266540.0,tt2401866,Broken Side of Time,2013-06-01,0.0,4.2,2.0
10565,0.0,[],260799.0,tt3441088,Invectum,2013-12-19,0.0,5.5,2.0
10566,0.0,[],253153.0,tt2529256,The Girl from Nagasaki,2013-11-11,0.0,5.7,3.0
10567,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",244612.0,tt2401740,Exiles,2013-12-19,0.0,5.5,2.0
10568,3000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",234657.0,tt3123380,Life in Text.,2013-11-07,0.0,4.4,8.0
10569,0.0,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",230917.0,tt2173768,Season of Miracles,2013-10-01,0.0,5.3,5.0
10570,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",229809.0,tt3102156,Project Arbiter,2013-07-18,0.0,5.5,2.0
10571,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",224491.0,tt1883179,Miraklet,2013-10-12,0.0,4.7,3.0
10572,0.0,"[{'id': 35, 'name': 'Comedy'}]",222370.0,tt2663380,Jim Breuer: And Laughter for All,2013-06-07,0.0,5.2,3.0
10573,0.0,"[{'id': 18, 'name': 'Drama'}]",220477.0,tt2303074,Hope for Love,2013-01-01,0.0,7.8,2.0
10574,0.0,"[{'id': 35, 'name': 'Comedy'}]",219834.0,tt1739303,Laughing to the Bank,2013-09-06,0.0,5.5,2.0
10575,0.0,"[{'id': 35, 'name': 'Comedy'}]",215023.0,tt2466320,Greg Fitzsimmons: Life on Stage,2013-08-18,0.0,6.1,4.0
10576,0.0,"[{'id': 99, 'name': 'Documentary'}]",211947.0,tt3064248,Evolution vs. God,2013-08-07,0.0,4.8,7.0
10577,0.0,"[{'id': 18, 'name': 'Drama'}]",211100.0,tt1922748,The Investigator,2013-09-20,0.0,7.0,3.0
10578,0.0,[],210209.0,tt2911690,Privacy Setting,2013-02-23,0.0,5.2,4.0
10579,0.0,[],192580.0,tt2290710,Forty Years from Yesterday,2013-06-13,0.0,5.5,1.0
10580,350000.0,"[{'id': 18, 'name': 'Drama'}]",192160.0,tt2409634,This Is Our Time,2013-03-01,0.0,5.9,7.0
10581,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",170834.0,tt2165743,Eenie Meenie Miney Moe,2013-03-07,0.0,5.5,2.0
10582,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",161672.0,tt2207178,The Oxbow Cure,2013-08-23,0.0,5.5,3.0
10583,0.0,"[{'id': 99, 'name': 'Documentary'}]",160218.0,tt2428400,The Brotherhood of the Traveling Rants,2013-01-19,0.0,5.5,6.0
10584,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 16, 'name': 'Animation'}]",159827.0,tt2586022,Irish Folk Furniture,2013-01-16,0.0,5.5,2.0
10585,0.0,"[{'id': 99, 'name': 'Documentary'}]",137654.0,tt2348322,Open Heart,2013-01-15,0.0,5.8,5.0
10586,0.0,"[{'id': 99, 'name': 'Documentary'}]",91677.0,tt2069784,Greedy Lying Bastards,2013-03-08,0.0,6.8,2.0
10587,0.0,"[{'id': 99, 'name': 'Documentary'}]",173473.0,tt2387132,Mr. Angel,2013-03-09,0.0,5.5,10.0
10588,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",157804.0,tt1961279,Dose of Reality,2013-02-28,0.0,5.4,5.0
10589,0.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 12, 'name': 'Adventure'}]",261157.0,tt3358654,Senn,2013-02-19,0.0,4.8,13.0
10590,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",256233.0,tt2907908,Star Spangled Banners,2013-06-29,0.0,5.5,4.0
10591,0.0,"[{'id': 35, 'name': 'Comedy'}]",253889.0,tt1391087,American Lowrider,2013-09-17,0.0,5.8,4.0
10592,0.0,"[{'id': 99, 'name': 'Documentary'}]",248891.0,tt3212404,Toxic Hot Seat,2013-11-25,0.0,6.4,5.0
10593,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",247254.0,tt3313934,Choose You,2013-11-03,0.0,5.4,5.0
10594,0.0,"[{'id': 27, 'name': 'Horror'}]",230082.0,tt2973032,Fire City: King of Miseries,2013-06-29,0.0,5.5,4.0
10595,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",230058.0,tt2732210,Tumbledown,2013-10-25,0.0,4.2,8.0
10596,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",153853.0,tt1890417,Halley,2012-11-01,0.0,5.2,15.0
10597,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",84319.0,tt2073520,An Oversimplification of Her Beauty,2012-01-30,0.0,5.3,12.0
10598,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 99, 'name': 'Documentary'}]",300867.0,tt3409996,To Kill a Sparrow,2013-12-12,0.0,5.8,3.0
10599,0.0,"[{'id': 18, 'name': 'Drama'}]",285239.0,tt2365880,The Journey of Herman Stone,2013-06-29,0.0,5.2,2.0
10600,50000.0,"[{'id': 99, 'name': 'Documentary'}]",281990.0,tt3428990,Hug an Atheist,2013-09-01,0.0,5.2,2.0
10601,0.0,"[{'id': 99, 'name': 'Documentary'}]",264706.0,tt2317407,In So Many Words,2013-04-07,0.0,5.2,2.0
10602,0.0,"[{'id': 99, 'name': 'Documentary'}]",259591.0,tt2925162,Storm Soldiers,2013-01-01,0.0,5.2,3.0
10603,10000.0,"[{'id': 18, 'name': 'Drama'}]",259141.0,tt1969128,Shoot the Moon,2012-08-20,0.0,5.5,3.0
10604,0.0,"[{'id': 18, 'name': 'Drama'}]",257763.0,tt3410466,Torn,2013-03-02,0.0,5.2,2.0
10605,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",256735.0,tt3006756,The Husband She Met Online,2013-10-26,0.0,5.4,6.0
10606,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",256391.0,,Iron Maiden: The History Of Iron Maiden - Part 3,2013-03-25,0.0,7.8,6.0
10607,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",254978.0,tt3483342,Beyond Glory,2013-04-13,0.0,5.2,2.0
10608,2000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",253098.0,tt2673854,Midget Zombie Takeover,2013-02-08,10604.0,5.2,3.0
10609,35000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",248419.0,tt2975870,Perspective,2013-06-13,0.0,5.2,2.0
10610,0.0,"[{'id': 99, 'name': 'Documentary'}]",242256.0,tt3328724,17 Seconds,2013-10-30,0.0,5.2,2.0
10611,0.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",238544.0,tt2875816,Ella,2013-10-25,0.0,5.2,2.0
10612,0.0,"[{'id': 10770, 'name': 'TV Movie'}]",232831.0,,Bellator 105,2013-10-24,0.0,5.2,2.0
10613,0.0,"[{'id': 99, 'name': 'Documentary'}]",231413.0,,Burton Presents: Resort,2013-10-25,0.0,5.2,2.0
10614,0.0,"[{'id': 18, 'name': 'Drama'}]",228726.0,tt2722326,Frat Brothers,2013-10-08,0.0,3.8,3.0
10615,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",227740.0,tt2443164,The Sea in Between,2013-01-30,0.0,5.2,2.0
10616,0.0,"[{'id': 99, 'name': 'Documentary'}]",225238.0,tt3151394,Easier Said Than Done,2013-10-02,0.0,5.2,4.0
10617,0.0,"[{'id': 27, 'name': 'Horror'}]",204620.0,tt2093255,The Eugenist,2013-05-09,0.0,5.2,4.0
10618,0.0,"[{'id': 99, 'name': 'Documentary'}]",202527.0,tt2294551,Creating Freedom: The Lottery of Birth,2013-06-21,0.0,6.5,5.0
10619,0.0,[],190781.0,tt1854589,"Turtle Hill, Brooklyn",2013-05-03,0.0,5.2,10.0
10620,0.0,"[{'id': 18, 'name': 'Drama'}]",173916.0,tt2707804,Lily,2013-04-20,0.0,5.2,6.0
10621,5000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",171756.0,tt2091987,The Racket Boys,2013-01-28,0.0,5.2,2.0
10622,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",171700.0,tt1858739,City Baby,2013-03-02,0.0,4.2,3.0
10623,7000000.0,"[{'id': 18, 'name': 'Drama'}]",157919.0,tt1931466,Knife Fight,2013-01-25,0.0,5.3,28.0
10624,0.0,"[{'id': 99, 'name': 'Documentary'}]",303124.0,tt2562614,Mind of a Rampage Killer,2013-02-20,0.0,4.3,6.0
10625,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]",287786.0,tt2419246,Ha-Ma'Abada,2013-01-01,0.0,5.2,3.0
10626,0.0,"[{'id': 35, 'name': 'Comedy'}]",244808.0,tt3404120,Kathy Griffin: Record Breaker,2013-12-18,0.0,7.1,7.0
10627,2200000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",242084.0,tt3059106,सत्य २,2013-11-01,0.0,5.9,6.0
10628,0.0,"[{'id': 99, 'name': 'Documentary'}]",200588.0,tt2986442,The Doctor,2013-06-09,0.0,5.6,4.0
10629,100000.0,"[{'id': 53, 'name': 'Thriller'}]",180095.0,tt2292196,Refuge,2013-03-22,0.0,5.3,13.0
10630,0.0,"[{'id': 18, 'name': 'Drama'}]",129117.0,tt1842435,Yema,2012-09-06,0.0,6.5,7.0
10631,15000.0,"[{'id': 27, 'name': 'Horror'}]",254732.0,tt2133234,Haunted,2013-03-31,45000.0,5.4,8.0
10632,0.0,"[{'id': 18, 'name': 'Drama'}]",254045.0,tt3113176,Деточки,2013-04-03,0.0,6.3,9.0
10633,0.0,"[{'id': 99, 'name': 'Documentary'}]",542960.0,tt3534754,Provenance,2013-01-01,0.0,5.0,3.0
10634,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",492023.0,tt3467906,Worst Kind of People,2013-09-01,0.0,5.0,1.0
10635,0.0,[],490155.0,,2 Days: Gennady Golovkin,2013-06-08,0.0,5.0,1.0
10636,0.0,"[{'id': 99, 'name': 'Documentary'}]",472360.0,tt3557346,Las muertes chiquitas,2013-10-08,0.0,7.5,2.0
10637,0.0,[],458882.0,tt3438602,Joal Compass: Back to Me,2013-01-01,0.0,5.2,4.0
10638,0.0,"[{'id': 14, 'name': 'Fantasy'}]",458805.0,tt3387662,Justin Bieber: The Key,2013-05-23,0.0,5.0,2.0
10639,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",455246.0,tt2448120,American Autumn,2013-01-01,0.0,5.0,3.0
10640,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",450517.0,tt2907898,No Ordinary Hero: The SuperDeafy Movie,2013-10-01,0.0,5.5,2.0
10641,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",443607.0,tt2186358,Red Lodge,2013-01-06,0.0,5.5,4.0
